id;full-name;html-url;stars;forks;last-commit;domain-files;n-actions-files;n-readme-files;n-intents;intents;n-entities;entities;n-actions;actions;n-slots;slots;n-slots-from-entity;n-slots-from-text;slots-type;n-forms;forms;version;type;config-languages;training-language;response-languages;wide-has-english;has-english;pure-english;created-at;owner-name;owner-type;last-commit-date;actions-files
jankomp/HMD-AJ__kino_data;jankomp/HMD-AJ;https://github.com/jankomp/HMD-AJ;0;0;88396a767fdc3a44257a085cea2c680fc0419be3;['kino_data/kino_domain.yml'];0;0;24;['greet', 'Goodbye', 'MovieComposer', 'MovieWriter', 'CharacterContribution', 'MovieCast', 'MovieProducer', 'MovieDirector', 'MovieReleaseDate', 'MovieBudget', 'MovieRuntime', 'CelebDeath', 'CelebBirth', 'MovieRevenue', 'CelebMovies', 'MovieGenre', 'MovieDistributor', 'MovieRating', 'DirectorMovies', 'CelebSearch', 'CelebContribution', 'CelebPlaceOfBirth', 'MovieOverview', 'MoviePoster'];5;['movie_title', 'character_name', 'actor_name', 'director_name', 'person_name'];27;['kino_bot.ActionGreet', 'kino_bot.ActionOnIt', 'kino_bot.ActionAskHowCanHelp', 'kino_bot.ActionDoMore', 'kino_bot.ActionMovieComposer', 'kino_bot.ActionMovieWriter', 'kino_bot.ActionCharacterContribution', 'kino_bot.ActionMovieCast', 'kino_bot.ActionMovieProducer', 'kino_bot.ActionMovieDirector', 'kino_bot.ActionMovieReleaseDate', 'kino_bot.ActionMovieBudget', 'kino_bot.ActionMovieRuntime', 'kino_bot.ActionCelebDeath', 'kino_bot.ActionCelebBirth', 'kino_bot.ActionCelebMovies', 'kino_bot.ActionMovieGenre', 'kino_bot.ActionMovieDistributor', 'kino_bot.ActionMovieRating', 'kino_bot.ActionDirectorMovies', 'kino_bot.ActionCelebSearch', 'kino_bot.ActionCelebContribution', 'kino_bot.ActionCelebPlaceOfBirth', 'kino_bot.ActionMovieOverview', 'kino_bot.ActionMoviePoster', 'kino_bot.ActionFallback', 'kino_bot.ActionGoodbye'];5;['movie_title', 'character_name', 'actor_name', 'director_name', 'person_name'];0;0;['text', 'text', 'text', 'text', 'text'];0;[];;mfsd;[];['en'];;True;False;False;2023-12-19T08:34:32Z;jankomp;User;2024-02-24T14:00:21Z;[]
shpetimp/RASA-Chatbots__02_lead_bot/src;shpetimp/RASA-Chatbots;https://github.com/shpetimp/RASA-Chatbots;9;0;a8060987bb440fbe0cba2c206b5e3e4b411d6bd7;['02_lead_bot/src/domain.yml'];1;0;4;['greet', 'accept', 'reject', 'begin_lead'];0;[];8;['utter_greet', 'utter_menu', 'utter_urlAvailable', 'utter_lead_q1', 'utter_lead_q2', 'utter_lead_q3', 'utter_lead_q4', 'utter_lead_q5'];8;['requirement', 'mockup', 'url', 'timeline', 'budget', 'name', 'email', 'phone'];0;0;['unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized'];3;['lead_form_p1', 'lead_form_p2', 'lead_form_p3'];1.5;mfsd;['en'];['en'];['en'];True;True;True;2022-12-27T08:27:54Z;shpetimp;User;2023-01-13T09:04:58Z;['02_lead_bot/src/actions.py']
amanjain1397/rasa-hotel-chatbot;amanjain1397/rasa-hotel-chatbot;https://github.com/amanjain1397/rasa-hotel-chatbot;12;15;17a6b3f0cf665ad2c4bf908758b47091c92b7e53;['domain.yml'];1;0;19;['greet', 'affirm', 'deny', 'goodbye', 'book_room', 'num_rooms', 'type_rooms', 'book_number_room', 'clean_room', 'clean_room_now', 'clean_room_relative', 'faq_check_in_time', 'faq_check_out_time', 'faq_cancel_reservation', 'faq_cancellation_policy', 'faq_have_restaurant', 'faq_breakfast_avail', 'faq_breakfast_time', 'faq_restaurant_time'];3;['number', 'location', 'room_type'];30;['action_reset_slots', 'action_my_fallback', 'action_check_in_time', 'action_check_out_time', 'action_cancel_reservation', 'action_cancellation_policy', 'action_have_restaurant', 'action_breakfast_avail', 'action_breakfast_time', 'action_restaurant_time', 'utter_greet', 'utter_submit', 'utter_ask_number', 'utter_ask_room_type', 'utter_simple_room_image', 'utter_deluxe_room_image', 'utter_clean_room', 'utter_clean_room_now', 'utter_clean_room_relative', 'utter_check_in_time', 'utter_check_out_time', 'utter_cancel_reservation', 'utter_cancellation_policy', 'utter_have_restaurant', 'utter_breakfast_avail', 'utter_breakfast_time', 'utter_restaurant_time', 'utter_is_that_all', 'utter_goodbye', 'utter_deny_message'];2;['number', 'room_type'];0;0;['unfeaturized', 'unfeaturized'];2;['form_book_room', 'form_book_room_number'];;sfsd;['en'];['en'];['en'];True;True;True;2020-06-05T08:24:26Z;amanjain1397;User;2020-06-05T08:25:35Z;['actions.py']
yashverma27/rasa-chatbot;yashverma27/rasa-chatbot;https://github.com/yashverma27/rasa-chatbot;0;0;f3ce8cbc0d553e414553375de10abb0eafd9f987;['domain.yml'];1;0;19;['greet', 'affirm', 'deny', 'goodbye', 'book_room', 'num_rooms', 'type_rooms', 'book_number_room', 'clean_room', 'clean_room_now', 'clean_room_relative', 'faq_check_in_time', 'faq_check_out_time', 'faq_cancel_reservation', 'faq_cancellation_policy', 'faq_have_restaurant', 'faq_breakfast_avail', 'faq_breakfast_time', 'faq_restaurant_time'];3;['number', 'location', 'room_type'];30;['action_reset_slots', 'action_my_fallback', 'action_check_in_time', 'action_check_out_time', 'action_cancel_reservation', 'action_cancellation_policy', 'action_have_restaurant', 'action_breakfast_avail', 'action_breakfast_time', 'action_restaurant_time', 'utter_greet', 'utter_submit', 'utter_ask_number', 'utter_ask_room_type', 'utter_simple_room_image', 'utter_deluxe_room_image', 'utter_clean_room', 'utter_clean_room_now', 'utter_clean_room_relative', 'utter_check_in_time', 'utter_check_out_time', 'utter_cancel_reservation', 'utter_cancellation_policy', 'utter_have_restaurant', 'utter_breakfast_avail', 'utter_breakfast_time', 'utter_restaurant_time', 'utter_is_that_all', 'utter_goodbye', 'utter_deny_message'];2;['number', 'room_type'];0;0;['unfeaturized', 'unfeaturized'];2;['form_book_room', 'form_book_room_number'];;sfsd;['en'];;['en'];True;False;False;2020-11-13T10:58:31Z;yashverma27;User;2020-11-13T11:06:32Z;['actions.py']
anurasin/rasa_restaurant_chat_bot;anurasin/rasa_restaurant_chat_bot;https://github.com/anurasin/rasa_restaurant_chat_bot;5;13;86a91a58b5017d1c361bfaec77399641bd9067c6;['restaurant_domain.yml'];1;0;6;['greet', 'affirm', 'deny', 'goodbye', 'send_email', 'inform'];4;['location', 'cuisine', 'email', 'budget'];17;['utter_greet', 'utter_goodbye', 'utter_default', 'utter_ask_howcanhelp', 'utter_ask_location', 'utter_ask_cuisine', 'utter_ask_for_email_to_send', 'utter_ask_email_address', 'utter_email_sent', 'utter_no_email_sent', 'utter_ask_budget', 'utter_searching', 'utter_location_not_found', 'action_restaurant', 'action_check_location', 'action_restart', 'action_send_email'];6;['location', 'location_match', 'cuisine', 'budget', 'email', 'email_body'];0;0;['text', 'categorical', 'text', 'text', 'text', 'text'];0;[];1.5;sfsd;[];['en'];['en'];True;True;True;2018-11-06T12:42:32Z;anurasin;User;2018-11-07T03:36:10Z;['actions.py']
NeuralAman/iiitb-projects;NeuralAman/iiitb-projects;https://github.com/NeuralAman/iiitb-projects;8;10;8aca19954b70af91fc02eb88729efc84c6caf5af;['RASA_Chatbot/restaurant_domain.yml'];1;0;10;['greet', 'affirm', 'deny', 'goodbye', 'thankyou', 'restaurant_search', 'inform', 'chitchat', 'option', 'stop'];5;['location', 'cuisine', 'price', 'email', 'results'];27;['utter_greet', 'utter_ask_location', 'utter_goodbye', 'utter_default', 'utter_ask_cuisine', 'utter_ask_price', 'utter_location_not_served', 'utter_location_double_check', 'utter_cuisine_not_avilable', 'utter_price_not_in_range', 'utter_require_email', 'utter_ask_continue', 'utter_ask_email', 'utter_ask_service', 'utter_bonappetitmail', 'utter_bonappetitnomail', 'utter_chitchat', 'utter_noresults', 'utter_usetext', 'actions.ActionSearchRestaurants', 'actions.CheckCity', 'actions.CheckCusine', 'actions.CheckPrices', 'actions.CheckLocationCusine', 'actions.CheckEmail', 'actions.SendEmail', 'actions.RestartAction'];5;['location', 'cuisine', 'price', 'email', 'results'];0;0;['text', 'text', 'text', 'text', 'text'];0;[];1.5;sfsd;['en'];['en'];['en'];True;True;True;2018-12-03T04:40:52Z;NeuralAman;User;2020-08-19T14:14:22Z;['RASA_Chatbot/actions.py']
deepeshkothari/chatbotwith_rasacore;deepeshkothari/chatbotwith_rasacore;https://github.com/deepeshkothari/chatbotwith_rasacore;0;1;b9c07fc244ce10f81d4c6149e871da7ae785afea;['restaurant_domain.yml'];1;0;6;['greet', 'affirm', 'deny', 'goodbye', 'thankyou', 'restaurant_search'];4;['location', 'cuisine', 'email', 'price'];15;['utter_greet', 'utter_goodbye', 'utter_default', 'utter_ask_howcanhelp', 'utter_ask_location', 'utter_ask_cuisine', 'utter_ask_mail', 'utter_ask_whethermail', 'utter_ask_price', 'utter_final_bye', 'actions.ActionSearchRestaurants', 'actions.SendMail', 'actions.Check_location', 'utter_location_notfound', 'utter_foodie_not_working'];5;['location', 'cuisine', 'email', 'location_found', 'price'];0;0;['text', 'categorical', 'text', 'categorical', 'categorical'];0;[];1.5;sfsd;['en'];['en'];['en'];True;True;True;2019-09-06T01:16:05Z;deepeshkothari;User;2019-09-06T01:19:08Z;['actions.py']
anugrahasinha/nlp__RASA_Restaurant_Chatbot/models/ourgroup/dialogue/model_20181028T192424;anugrahasinha/nlp;https://github.com/anugrahasinha/nlp;0;0;3fd7ac305678eb6c2d761f6239ce5e53a016a3e4;['RASA_Restaurant_Chatbot/models/ourgroup/dialogue/model_20181028T192424/domain.yml'];0;0;6;['greet', 'affirm', 'deny', 'goodbye', 'thankyou', 'restaurant_search'];4;['location', 'cuisine', 'email', 'price'];17;['utter_greet', 'utter_goodbye', 'utter_default', 'utter_ask_howcanhelp', 'utter_ask_location', 'utter_ask_cuisine', 'utter_ask_mail', 'utter_ask_whethermail', 'utter_ask_price', 'utter_final_bye', 'core.ActionSearchRestaurants', 'core.SendMail', 'utter_location_notfound', 'utter_foodie_not_working', 'core.CheckLocation', 'utter_cuisine_not_found', 'utter_price_range_not_found'];9;['cuisine', 'cuisine_found', 'email', 'emailsent', 'location', 'location_found', 'price', 'price_found', 'search_results'];0;0;['rasa_core.slots.CategoricalSlot', 'rasa_core.slots.CategoricalSlot', 'rasa_core.slots.TextSlot', 'rasa_core.slots.CategoricalSlot', 'rasa_core.slots.TextSlot', 'rasa_core.slots.CategoricalSlot', 'rasa_core.slots.CategoricalSlot', 'rasa_core.slots.CategoricalSlot', 'rasa_core.slots.TextSlot'];0;[];1.5;mfsd;[];;['en'];True;False;False;2019-03-15T10:07:22Z;anugrahasinha;User;2019-03-20T05:13:58Z;[]
vbursztyn/multiwoz-to-rasa__facebook-messenger;vbursztyn/multiwoz-to-rasa;https://github.com/vbursztyn/multiwoz-to-rasa;5;3;b64ec84d3e30ae5e872b2a933221e7ae319ca5ed;['facebook-messenger/domain.yml'];1;0;6;['greet', 'affirm', 'deny', 'inform', 'thankyou', 'request_info'];5;['location', 'info', 'people', 'price', 'cuisine'];2;['action_search_restaurants', 'action_suggest'];6;['cuisine', 'people', 'location', 'price', 'info', 'matches'];0;0;['text', 'text', 'text', 'text', 'text', 'unfeaturized'];0;[];;mfsd;['en'];['en'];['en'];True;True;True;2020-02-14T05:41:43Z;vbursztyn;User;2020-03-14T04:14:08Z;['facebook-messenger/actions.py']
Rowl1ng/rasa_wechat__examples/babi/models/policy/current;Rowl1ng/rasa_wechat;https://github.com/Rowl1ng/rasa_wechat;49;24;2ee1eb3dd5a9c87f83ea91a5ec42f491c86a77c4;['examples/babi/models/policy/current/domain.yml'];0;0;6;['greet', 'affirm', 'deny', 'inform', 'thankyou', 'request_info'];5;['location', 'info', 'people', 'price', 'cuisine'];16;['utter_greet', 'utter_goodbye', 'utter_default', 'utter_ack_dosearch', 'utter_ack_findalternatives', 'utter_ack_makereservation', 'utter_ask_cuisine', 'utter_ask_helpmore', 'utter_ask_howcanhelp', 'utter_ask_location', 'utter_ask_moreupdates', 'utter_ask_numpeople', 'utter_ask_price', 'utter_on_it', 'examples.restaurant_example.ActionSearchRestaurants', 'examples.restaurant_example.ActionSuggest'];6;['cuisine', 'info', 'location', 'matches', 'people', 'price'];0;0;['text', 'text', 'text', 'list', 'text', 'text'];0;[];1.5;mfsd;[];;['en'];True;False;False;2017-11-07T12:11:44Z;Rowl1ng;User;2019-04-26T02:49:39Z;[]
xiaoyao1949/rasa_1.2.2__examples/restaurantbot;xiaoyao1949/rasa_1.2.2;https://github.com/xiaoyao1949/rasa_1.2.2;3;2;7638f13f50a881d4cf6ddb62246ab1db1491a846;['examples/restaurantbot/domain.yml'];1;0;6;['greet', 'affirm', 'deny', 'inform', 'thankyou', 'request_info'];5;['location', 'info', 'people', 'price', 'cuisine'];15;['utter_greet', 'utter_goodbye', 'utter_default', 'utter_ack_dosearch', 'utter_ack_findalternatives', 'utter_ack_makereservation', 'utter_ask_cuisine', 'utter_ask_howcanhelp', 'utter_ask_location', 'utter_ask_moreupdates', 'utter_ask_numpeople', 'utter_ask_price', 'utter_on_it', 'action_search_restaurants', 'action_suggest'];6;['cuisine', 'people', 'location', 'price', 'info', 'matches'];0;0;['text', 'text', 'text', 'text', 'text', 'unfeaturized'];0;[];1.5;mfsd;['en'];['en'];['en'];True;True;True;2019-08-15T01:29:52Z;xiaoyao1949;User;2019-08-15T08:57:58Z;['examples/restaurantbot/actions.py']
punitcs81/chatbot__rasa_chatbot;punitcs81/chatbot;https://github.com/punitcs81/chatbot;0;0;b52c60e5c9f9d8bf6ddefa84a1d3e3fbb97537e1;['rasa_chatbot/domain.yml'];1;0;6;['greet', 'affirm', 'deny', 'inform', 'thankyou', 'request_info'];5;['location', 'info', 'people', 'price', 'cuisine'];15;['utter_greet', 'utter_goodbye', 'utter_default', 'utter_ack_dosearch', 'utter_ack_findalternatives', 'utter_ack_makereservation', 'utter_ask_cuisine', 'utter_ask_howcanhelp', 'utter_ask_location', 'utter_ask_moreupdates', 'utter_ask_numpeople', 'utter_ask_price', 'utter_on_it', 'action_search_restaurants', 'action_suggest'];6;['cuisine', 'people', 'location', 'price', 'info', 'matches'];0;0;['text', 'text', 'text', 'text', 'text', 'unfeaturized'];0;[];1.5;mfsd;['en'];['en'];['en'];True;True;True;2019-05-23T10:00:14Z;punitcs81;User;2019-05-28T11:24:20Z;['rasa_chatbot/actions.py']
adorsys-academic/cui-privately-bot__rasa_core/examples/restaurantbot;adorsys-academic/cui-privately-bot;https://github.com/adorsys-academic/cui-privately-bot;2;1;6d40d495e9120c5bae84c6afdf922e049f4c409d;['rasa_core/examples/restaurantbot/restaurant_domain.yml'];1;0;6;['greet', 'affirm', 'deny', 'inform', 'thankyou', 'request_info'];5;['location', 'info', 'people', 'price', 'cuisine'];15;['utter_greet', 'utter_goodbye', 'utter_default', 'utter_ack_dosearch', 'utter_ack_findalternatives', 'utter_ack_makereservation', 'utter_ask_cuisine', 'utter_ask_howcanhelp', 'utter_ask_location', 'utter_ask_moreupdates', 'utter_ask_numpeople', 'utter_ask_price', 'utter_on_it', 'action_search_restaurants', 'action_suggest'];6;['cuisine', 'people', 'location', 'price', 'info', 'matches'];0;0;['text', 'text', 'text', 'text', 'text', 'unfeaturized'];0;[];1.5;mfsd;[];['en'];['en'];True;True;True;2019-02-06T14:55:16Z;adorsys-academic;Organization;2019-02-07T09:35:58Z;['rasa_core/examples/restaurantbot/actions.py']
parimalpate123/rasa_slack_chatbot__rasa_core/examples/restaurantbot;parimalpate123/rasa_slack_chatbot;https://github.com/parimalpate123/rasa_slack_chatbot;0;1;206aacab62f12be9df9f009f65736caed3e8edac;['rasa_core/examples/restaurantbot/restaurant_domain.yml'];1;0;6;['greet', 'affirm', 'deny', 'inform', 'thankyou', 'request_info'];5;['location', 'info', 'people', 'price', 'cuisine'];15;['utter_greet', 'utter_goodbye', 'utter_default', 'utter_ack_dosearch', 'utter_ack_findalternatives', 'utter_ack_makereservation', 'utter_ask_cuisine', 'utter_ask_howcanhelp', 'utter_ask_location', 'utter_ask_moreupdates', 'utter_ask_numpeople', 'utter_ask_price', 'utter_on_it', 'action_search_restaurants', 'action_suggest'];6;['cuisine', 'people', 'location', 'price', 'info', 'matches'];0;0;['text', 'text', 'text', 'text', 'text', 'unfeaturized'];0;[];1.5;mfsd;[];['en'];['en'];True;True;True;2019-01-20T10:32:59Z;parimalpate123;User;2019-05-07T11:08:07Z;['rasa_core/examples/restaurantbot/actions.py']
rajanala/rasa__examples/restaurantbot;rajanala/rasa;https://github.com/rajanala/rasa;0;1;d98e4852167345f76324dde24160bfe229bb6ba5;['examples/restaurantbot/domain.yml'];1;0;6;['greet', 'affirm', 'deny', 'inform', 'thankyou', 'request_info'];5;['location', 'info', 'people', 'price', 'cuisine'];15;['utter_greet', 'utter_goodbye', 'utter_default', 'utter_ack_dosearch', 'utter_ack_findalternatives', 'utter_ack_makereservation', 'utter_ask_cuisine', 'utter_ask_howcanhelp', 'utter_ask_location', 'utter_ask_moreupdates', 'utter_ask_numpeople', 'utter_ask_price', 'utter_on_it', 'action_search_restaurants', 'action_suggest'];6;['cuisine', 'people', 'location', 'price', 'info', 'matches'];0;0;['text', 'text', 'text', 'text', 'text', 'unfeaturized'];0;[];1.5;mfsd;[];['en'];['en'];True;True;True;2019-04-11T07:18:14Z;rajanala;User;2019-04-10T14:40:14Z;['examples/restaurantbot/actions.py']
FloPit/rasabot;FloPit/rasabot;https://github.com/FloPit/rasabot;0;0;d8329b0ff1548e414d373617dd5a32b2db2cc4e4;['chatbot/domain.yml'];1;0;6;['greet', 'affirm', 'deny', 'inform', 'thankyou', 'request_info'];5;['location', 'info', 'people', 'price', 'cuisine'];14;['utter_greet', 'utter_goodbye', 'utter_default', 'utter_ack_dosearch', 'utter_ack_findalternatives', 'utter_ack_makereservation', 'utter_ask_cuisine', 'utter_ask_howcanhelp', 'utter_ask_location', 'utter_ask_moreupdates', 'utter_ask_numpeople', 'utter_ask_price', 'utter_on_it', 'actions.ActionSearchRestaurants'];6;['cuisine', 'people', 'location', 'price', 'info', 'matches'];0;0;['text', 'text', 'text', 'text', 'text', 'unfeaturized'];0;[];1.5;sfsd;['en'];['en'];['en'];True;True;True;2018-08-23T13:29:38Z;FloPit;User;2018-08-23T13:23:45Z;['chatbot/actions.py']
sagar118/Eatit-Rasa-chatbot__Rasa- Installation Guide/rasa_core-master/examples/restaurantbot;sagar118/Eatit-Rasa-chatbot;https://github.com/sagar118/Eatit-Rasa-chatbot;0;1;cd3b748929bed31e07e63a0d86081a3bd9f14388;['Rasa- Installation Guide/rasa_core-master/examples/restaurantbot/restaurant_domain.yml'];0;0;6;['greet', 'affirm', 'deny', 'inform', 'thankyou', 'request_info'];5;['location', 'info', 'people', 'price', 'cuisine'];15;['utter_greet', 'utter_goodbye', 'utter_default', 'utter_ack_dosearch', 'utter_ack_findalternatives', 'utter_ack_makereservation', 'utter_ask_cuisine', 'utter_ask_howcanhelp', 'utter_ask_location', 'utter_ask_moreupdates', 'utter_ask_numpeople', 'utter_ask_price', 'utter_on_it', 'bot.ActionSearchRestaurants', 'bot.ActionSuggest'];6;['cuisine', 'people', 'location', 'price', 'info', 'matches'];0;0;['text', 'text', 'text', 'text', 'text', 'unfeaturized'];0;[];1.5;mfsd;[];['en'];['en'];True;True;True;2019-08-31T09:31:37Z;sagar118;User;2023-10-11T16:19:20Z;[]
RasaHQ/rasa__examples/e2ebot;RasaHQ/rasa;https://github.com/RasaHQ/rasa;19195;4668;d6829b6acc10fd9548798176bb0f9713107c1555;['examples/e2ebot/domain.yml'];0;0;4;['greet', 'affirm', 'deny', 'search_restaurant'];0;[];3;['utter_greet', 'utter_suggest_cuisine', 'utter_search_restaurants'];0;[];0;0;[];0;[];3.1;mfsd;['en'];['en'];['en'];True;True;True;2016-10-14T12:27:49Z;RasaHQ;Organization;2025-01-14T10:26:14Z;[]
HariharanMiracle/Research__Rasa-Chatbot-13;HariharanMiracle/Research;https://github.com/HariharanMiracle/Research;0;0;5e2324c8ff19a3ad07375499c5387855669056f0;['Rasa-Chatbot-13/domain.yml'];1;0;13;['greet', 'affirm', 'neutral', 'deny', 'out_of_scope', 'goodbye', 'thanks', 'mood_great', 'mood_unhappy', 'bot_challenge', 'search_provider', 'inform', 'firstaid'];15;['facility', 'specialization', 'location', 'name', 'contact_number', 'email_address', 'nic', 'credit_card', 'cvv', 'hospitalName', 'symptoms', 'cause', 'password', 'username', 'appointmentSlotId'];28;['utter_greet', 'utter_select_option', 'utter_cheer_up', 'utter_did_that_help', 'utter_happy', 'utter_goodbye', 'utter_iamabot', 'utter_noworries', 'utter_out_of_scope', 'utter_pardon_response', 'utter_test', 'utter_ask_specialization', 'utter_ask_location', 'utter_ask_name', 'utter_ask_contact_number', 'utter_ask_email_address', 'utter_ask_nic', 'utter_ask_credit_card', 'utter_ask_cvv', 'utter_ask_repeat', 'utter_ask_cause', 'utter_ask_password', 'utter_ask_username', 'utter_reply_testing2', 'utter_how_can_I_help_you', 'utter_test2', 'utter_first_aid_tip', 'utter_spcialization_response'];18;['specialization', 'location', 'appointmentSlotId', 'name', 'contact_number', 'email_address', 'nic', 'credit_card', 'cvv', 'charge', 'hospitalName', 'symptoms', 'cause', 'password', 'username', 'login_auth', 'register_auth', 'var_none'];0;0;['unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized', 'list', 'unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized'];8;['chat_1_doctor_search_form', 'chat_2_doctor_search_form', 'chat_3_doctor_search_form', 'user_details_form', 'first_aid_tip_form', 'registration_form', 'login_form', 'specialization_form'];;mfsd;['en'];['en'];['en'];True;True;True;2021-02-02T16:23:59Z;HariharanMiracle;User;2023-01-15T13:22:17Z;['Rasa-Chatbot-13/actions.py']
sid321axn/rasa_ml_bot;sid321axn/rasa_ml_bot;https://github.com/sid321axn/rasa_ml_bot;18;13;9fda8dae1251da321514880bce2ef65ed309e51a;['domain.yml'];1;0;18;['greet', 'ask_query', 'goodbye', 'affirm', 'deny', 'bot_challenge', 'out_of_scope', 'faq', 'chitchat', 'thank', 'dl_query', 'ml_query', 'wierd', 'nlp', 'reinforce', 'computer_vision', 'artificial_intelligence', 'cnn'];2;['item', 'location'];8;['utter_greet_ask', 'action_check_item', 'action_result', 'utter_did_that_help', 'utter_goodbye', 'utter_what_else', 'utter_iamabot', 'action_genml_query'];1;['item'];0;0;['text'];0;[];2.0;sfsd;['en'];['en'];['en'];True;True;True;2021-01-30T02:06:38Z;sid321axn;User;2021-02-01T12:00:46Z;['actions/actions.py']
