id;full-name;html-url;stars;forks;last-commit;domain-file;n-nlu-files;n-actions-files;n-language-files;n-readme-files;n-intents;intents;n-entities;entities;n-actions;actions;n-actions-custom;actions-custom;n-slots;slots;n-slots-from-entity;n-slots-from-text;slots-type;n-forms;forms;version
Mistadon62/Salesasst-__10_freshdesk_customer_support_bot/src;Mistadon62/Salesasst-;https://github.com/Mistadon62/Salesasst-;0;0;c9c41760cfeca8b0777cdc7addbcb0d883cc0db4;10_freshdesk_customer_support_bot/src/domain.yml;1;1;1;2;4;['greet', 'show_all_tickets', 'create_ticket', 'update_ticket'];0;[];5;['utter_greet', 'action_all_tickets', 'action_create_tickets', 'action_update_tickets', 'action_updatedtickets'];4;['action_all_tickets', 'action_create_tickets', 'action_update_tickets', 'action_updatedtickets'];8;['description', 'email', 'priority', 'priority-up', 'status', 'status-up', 'subject', 'ticket_id'];0;0;['unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized'];2;['create_ticket_form', 'update_ticket_form'];unknown
KarthikaRajagopal44/multi_bot__data/servicing-bot-en;KarthikaRajagopal44/multi_bot;https://github.com/KarthikaRajagopal44/multi_bot;0;0;2b1afc39a4e85bba5955555450afeb8c750a2fff;data/servicing-bot-en/domain.yml;1;0;0;1;4;['greet', 'goodbye', 'affirm', 'card_lost'];1;['card_type'];4;['utter_greet', 'utter_card_lost', 'utter_card_lost_type', 'utter_goodbye'];0;[];1;['card_type'];0;0;['text'];0;[];unknown
KarthikaRajagopal44/multi_bot__data/servicing-bot-fr;KarthikaRajagopal44/multi_bot;https://github.com/KarthikaRajagopal44/multi_bot;0;0;2b1afc39a4e85bba5955555450afeb8c750a2fff;data/servicing-bot-fr/domain.yml;1;0;0;1;4;['greet', 'goodbye', 'affirm', 'card_lost'];1;['card_type'];4;['utter_greet', 'utter_card_lost', 'utter_card_lost_type', 'utter_goodbye'];0;[];1;['card_type'];0;0;['text'];0;[];unknown
RasaHQ/rasa-calm-demo__domain;RasaHQ/rasa-calm-demo;https://github.com/RasaHQ/rasa-calm-demo;56;18;79f664fa442abeb4ce8621f4151c2aab3631f902;domain/_shared.yml;0;21;3;2;1;['ask_help'];0;[];0;[];0;[];2;['return_value', 'route_session_to_calm'];0;0;['any', 'bool'];0;[];3.1
DraBard/NLP__Chatbot_RASA2;DraBard/NLP;https://github.com/DraBard/NLP;0;0;f427082fe0640676b5adfb83844f193a0d786b90;Chatbot_RASA2/domain.yml;1;0;1;1;5;['booking_request', 'confirmation', 'greet', 'inform', 'introduction'];5;['PERSON', 'DATE', 'n_ppl', 'breakfast', 'payment'];3;['utter_greet', 'utter_confirmation', 'utter_goodbye'];0;[];5;['PERSON', 'DATE', 'n_ppl', 'breakfast', 'payment'];0;0;['text', 'any', 'float', 'text', 'text'];1;['booking_form'];2.0
DraBard/NLP__Chatbot_RASA3;DraBard/NLP;https://github.com/DraBard/NLP;0;0;f427082fe0640676b5adfb83844f193a0d786b90;Chatbot_RASA3/domain.yml;1;0;1;1;6;['booking_request', 'confirmation', 'greet', 'inform', 'introduction', 'denial'];5;['PERSON', 'DATE', 'n_ppl', 'breakfast', 'payment'];5;['utter_greet', 'utter_confirmation', 'utter_PERSON', 'utter_goodbye', 'utter_rephrase'];0;[];5;['PERSON', 'DATE', 'n_ppl', 'breakfast', 'payment'];5;0;['text', 'any', 'float', 'text', 'text'];1;['booking_form'];3.0
a7medk7aledak/VitaPsyche-Graduation-Project__chatbot;a7medk7aledak/VitaPsyche-Graduation-Project;https://github.com/a7medk7aledak/VitaPsyche-Graduation-Project;2;0;8322231c52fd4bddc3ea7782967a81cc81879b75;chatbot/domain.yml;1;1;1;1;38;['seek_support', 'ask_for_advice_anxiety', 'ask_for_advice_depression', 'ask_for_advice_self_confidence', 'ask_for_advice_stress', 'ask_for_advice_emotional_management', 'ask_for_advice_sleep', 'ask_for_advice_social_relationships', 'ask_for_advice_motivation', 'ask_for_advice_nutrition_exercise', 'ask_for_advice_life_changes', 'ask_for_advice_goal_setting', 'ask_for_advice_fear', 'ask_for_advice_self_awareness', 'ask_for_advice_concentration', 'ask_for_advice_anger_management', 'ask_for_advice_positive_thinking', 'ask_for_advice_social_skills', 'ask_for_advice_time_management', 'ask_for_advice_self_acceptance', 'ask_for_advice_loneliness', 'ask_for_advice_frustration', 'ask_for_advice_social_pressure', 'ask_for_advice_work_stress', 'ask_for_advice_healthy_habits', 'express_anxiety', 'express_depression', 'seek_motivation', 'express_gratitude_for_support', 'ask_about_coping_strategies', 'express_confusion_about_emotions', 'seek_resources', 'greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'bot_challenge'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
a7medk7aledak/VitaPsyche-Graduation-Project__lina model;a7medk7aledak/VitaPsyche-Graduation-Project;https://github.com/a7medk7aledak/VitaPsyche-Graduation-Project;2;0;8322231c52fd4bddc3ea7782967a81cc81879b75;lina model/domain.yml;1;1;1;1;75;['handle_insults_to_girl', 'talk_about_depression', 'talk_about_relationships', 'talk_about_stress', 'ask_for_apology', 'show_gratitude', 'ask_about_day', 'ask_for_encouragement', 'ask_for_advice', 'ask_for_comfort', 'express_confusion', 'express_love', 'express_anger', 'express_sadness', 'express_happiness', 'greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'boost_confidence', 'handle_anxiety', 'motivate', 'seeking_mental_peace', 'dealing_with_memories', 'celebrate_life', 'discuss_emotions', 'seek_understanding', 'share_excitement', 'cope_with_loss', 'find_motivation', 'celebrate_achievement', 'handle_conflict', 'encourage_positive_thinking', 'express_fear', 'ask_for_recommendations', 'share_reflection', 'acknowledge_support', 'explore_new_opportunities', 'share_hobbies', 'discuss_interests', 'talk_about_skills', 'share_personality_traits', 'express_creativity', 'share_unique_experiences', 'express_independence', 'discuss_identity', 'talk_about_preferences', 'express_values', 'discuss_work_challenges', 'share_work_achievements', 'seek_career_advice', 'discuss_work_life_balance', 'express_burnout_from_work', 'discuss_study_habits', 'ask_for_study_tips', 'share_education_goals', 'reflect_on_academic_progress', 'discuss_career_transitions', 'discuss_travel_plans', 'share_travel_experiences', 'express_love_for_travel', 'ask_for_travel_recommendations', 'discuss_dream_destinations', 'plan_adventure_activities', 'reflect_on_cultural_experiences', 'express_wanderlust', 'discuss_travel_benefits', 'share_travel_hardships', 'discuss_favorite_movies', 'talk_about_music_preferences', 'express_love_for_art', 'discuss_social_issues'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
a7medk7aledak/VitaPsyche-Graduation-Project__lina model/LINA ENG;a7medk7aledak/VitaPsyche-Graduation-Project;https://github.com/a7medk7aledak/VitaPsyche-Graduation-Project;2;0;8322231c52fd4bddc3ea7782967a81cc81879b75;lina model/LINA ENG/domain.yml;1;1;1;1;87;['handle_insults_to_girl', 'talk_about_depression', 'talk_about_relationships', 'talk_about_stress', 'ask_for_apology', 'show_gratitude', 'ask_about_day', 'ask_for_encouragement', 'ask_for_advice', 'ask_for_comfort', 'express_confusion', 'express_love', 'express_anger', 'express_sadness', 'express_happiness', 'greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'boost_confidence', 'handle_anxiety', 'motivate', 'seeking_mental_peace', 'dealing_with_memories', 'celebrate_life', 'discuss_emotions', 'seek_understanding', 'share_excitement', 'cope_with_loss', 'find_motivation', 'celebrate_achievement', 'handle_conflict', 'encourage_positive_thinking', 'express_fear', 'ask_for_recommendations', 'share_reflection', 'acknowledge_support', 'explore_new_opportunities', 'share_hobbies', 'discuss_interests', 'talk_about_skills', 'share_personality_traits', 'express_creativity', 'share_unique_experiences', 'express_independence', 'discuss_identity', 'talk_about_preferences', 'express_values', 'discuss_work_challenges', 'share_work_achievements', 'seek_career_advice', 'discuss_work_life_balance', 'express_burnout_from_work', 'discuss_study_habits', 'ask_for_study_tips', 'share_education_goals', 'reflect_on_academic_progress', 'discuss_career_transitions', 'discuss_travel_plans', 'share_travel_experiences', 'express_love_for_travel', 'ask_for_travel_recommendations', 'discuss_dream_destinations', 'plan_adventure_activities', 'reflect_on_cultural_experiences', 'express_wanderlust', 'discuss_travel_benefits', 'share_travel_hardships', 'discuss_favorite_movies', 'talk_about_music_preferences', 'express_love_for_art', 'discuss_social_issues', 'medical_articles', 'motivation_and_meditation', 'psychoeducation', 'personal_development_tips', 'negative_thought_management', 'crisis_support', 'relationship_advice', 'self_esteem_tips', 'breathing_relaxation_tips', 'time_management_tips', 'sleep_tips', 'daily_routine_tips'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
Edi1012/PruebasBots__slotList;Edi1012/PruebasBots;https://github.com/Edi1012/PruebasBots;0;0;070d55600d17d76ea937be826dc153ab6dc6eedd;slotList/domain.yml;1;1;1;1;10;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'add_item', 'remove_item', 'show_list'];1;['item'];3;['action_add_item', 'action_remove_item', 'action_show_list'];3;['action_add_item', 'action_remove_item', 'action_show_list'];1;['shopping_list'];1;0;['list'];0;[];3.1
Edi1012/PruebasBots__Sumar2Numeros;Edi1012/PruebasBots;https://github.com/Edi1012/PruebasBots;0;0;070d55600d17d76ea937be826dc153ab6dc6eedd;Sumar2Numeros/domain.yml;1;1;1;1;8;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'sumar_numeros'];2;['numero1', 'numero2'];1;['action_sumar_numeros'];1;['action_sumar_numeros'];0;[];0;0;[];0;[];3.1
BagasDwiSantosa/Website-DesignBisnisKita__chatbot;BagasDwiSantosa/Website-DesignBisnisKita;https://github.com/BagasDwiSantosa/Website-DesignBisnisKita;0;0;b76a22b698f4a0b26aee0837bd914925624ce225;chatbot/domain.yml;1;1;1;1;24;['greet', 'goodbye', 'thank', 'ask_services', 'ask_pricing', 'basic_package', 'reels_package', 'monthly_package', 'ask_portfolio', 'ask_process', 'ask_revision_policy', 'request_consultation', 'ask_turnaround_time', 'ask_payment_methods', 'affirm', 'deny', 'ask_contact_information', 'ask_custom_designs', 'ask_bulk_order_discount', 'ask_revision_limits', 'ask_collaboration_options', 'ask_refund_policy', 'ask_delivery_methods', 'report_issue'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
BagasDwiSantosa/Website-DesignBisnisKita__intents-chatbot-data;BagasDwiSantosa/Website-DesignBisnisKita;https://github.com/BagasDwiSantosa/Website-DesignBisnisKita;0;0;b76a22b698f4a0b26aee0837bd914925624ce225;intents-chatbot-data/domain2.yml;1;0;1;1;24;['greet', 'goodbye', 'thank', 'ask_services', 'ask_pricing', 'basic_package', 'reels_package', 'monthly_package', 'ask_portfolio', 'ask_process', 'ask_revision_policy', 'request_consultation', 'ask_turnaround_time', 'ask_payment_methods', 'affirm', 'deny', 'ask_contact_information', 'ask_custom_designs', 'ask_bulk_order_discount', 'ask_revision_limits', 'ask_collaboration_options', 'ask_refund_policy', 'ask_delivery_methods', 'report_issue'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
frank000/cbio-rasa__.;frank000/cbio-rasa;https://github.com/frank000/cbio-rasa;0;0;240b2ed768a7dab130fa9ba7426bf632050d3fcb;domain.yml;0;1;1;0;18;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'change_otp', 'confirma_sim', 'provide_infos', 'teste', 'teste2', 'teste_botao', 'escolheu_sim', 'escolheu_nao', 'in_talk_attendant', 'in_ac_talk_attendant_telegram', 'faq'];1;['matricula'];4;['action_send_info', 'action_custom', 'ac_talk_attendant_telegram', 'ac_rag_query'];1;['action_send_info'];1;['matricula'];1;0;['text'];0;[];3.1
frank000/cbio-rasa__data;frank000/cbio-rasa;https://github.com/frank000/cbio-rasa;0;0;240b2ed768a7dab130fa9ba7426bf632050d3fcb;data/domain.yml;1;0;0;0;11;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'change_otp', 'confirma_sim', 'provide_infos', 'teste'];1;['info'];1;['action_send_info'];0;[];1;['info'];1;0;['text'];0;[];3.1
frank000/cbio-rasa__simples;frank000/cbio-rasa;https://github.com/frank000/cbio-rasa;0;0;240b2ed768a7dab130fa9ba7426bf632050d3fcb;simples/domain.yml;0;1;1;0;21;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'change_otp', 'confirma_sim', 'provide_infos', 'teste', 'teste2', 'teste_botao', 'escolheu_sim', 'escolheu_nao', 'in_talk_attendant', 'in_ac_talk_attendant_telegram', 'in_duvida_produtos', 'in_duvida_entrega', 'in_duvida_prazo_entrega', 'EXTERNAL_finalizacao'];1;['matricula'];4;['action_send_info', 'action_custom', 'ac_talk_attendant_telegram', 'ac_remind_finalizacao'];1;['action_send_info'];1;['matricula'];1;0;['text'];0;[];3.1
frank000/cbio-rasa__simples/data;frank000/cbio-rasa;https://github.com/frank000/cbio-rasa;0;0;240b2ed768a7dab130fa9ba7426bf632050d3fcb;simples/data/domain.yml;1;0;0;0;11;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'change_otp', 'confirma_sim', 'provide_infos', 'teste'];1;['info'];1;['action_send_info'];0;[];1;['info'];1;0;['text'];0;[];3.1
weberi/node-red-contrib-rasa-actionserver__rasa_simrasa_integ_test/simrasa_v1_3_Bot;weberi/node-red-contrib-rasa-actionserver;https://github.com/weberi/node-red-contrib-rasa-actionserver;4;4;19ae1730e11edf5b81f9c55b7c612437727ffc8f;rasa_simrasa_integ_test/simrasa_v1_3_Bot/domain.yml;1;0;1;1;4;['test_action_weather', 'test_action_generalinfo', 'test_set_moodslot', 'test_ask_mood'];0;[];4;['action_weather', 'action_generalinfo', 'set_moodslot', 'ask_mood'];0;[];3;['location', 'mood', 'moodscale'];0;0;['text', 'text', 'float'];0;[];3.0
weberi/node-red-contrib-rasa-actionserver__errorhandling_integ_test/Errorhandling_v1_2_Bot;weberi/node-red-contrib-rasa-actionserver;https://github.com/weberi/node-red-contrib-rasa-actionserver;4;4;19ae1730e11edf5b81f9c55b7c612437727ffc8f;errorhandling_integ_test/Errorhandling_v1_2_Bot/domain.yml;1;0;1;1;4;['test_sendextra', 'test_setslots', 'test_sendtext', 'test_sendbuttons'];0;[];4;['action_sendbuttons', 'action_sendextra', 'action_sendtext', 'action_setslots'];0;[];1;['test_slot'];0;0;['text'];0;[];3.0
Samupietila/AI-Chatbot__Chatbot;Samupietila/AI-Chatbot;https://github.com/Samupietila/AI-Chatbot;2;1;0da01117b3cc0923d804e5189f4bd8a758542798;Chatbot/domain.yml;4;1;1;2;72;['greet', 'goodbye', 'affirm', 'deny', 'ask_rules', 'button_test', 'ask_poker_rules', 'ask_blackjack_rules', 'ask_roulette_odds', 'select_option', 'mood_great', 'mood_unhappy', 'service_technical', 'service_bonuses', 'service_bonus', 'bonus_claim', 'bonus_wagering_requirements', 'bonus_status', 'service_deposit_withdrawal', 'service_game_rules', 'service_security_fairplay', 'service_responsible_gaming', 'service_technical_game_froze', 'service_technical_status_error', 'service_technical_deposit_error', 'service_technical_game_froze_refresh', 'service_technical_game_froze_clean_cache', 'service_technical_game_froze_update_browser', 'service_technical_status_server_error', 'service_technical_status_connection_issue', 'service_technical_status_connection_timed_out', 'service_technical_account_status', 'service_technical_banks_supported', 'service_technical_availability_info', 'ask_for_real_person', 'approval_yes', 'approval_no', 'set_language', 'service_deposit_methods', 'deposit_credit_card', 'deposit_bank_transfer', 'deposit_e_wallet', 'service_withdrawal_time', 'withdrawal_credit_card', 'withdrawal_bank_transfer', 'withdrawal_e_wallet', 'service_fees', 'security_casino', 'security_fairness', 'security_personal_data', 'service_account_registration', 'service_account_creation', 'service_account_password', 'service_account_information', 'service_account_reset_email', 'service_account_reset_phone', 'roulette_basic_rules', 'roulette_best_strategies', 'roulette_odds_specific_bets', 'roulette_game_rules_overview', 'blackjack_basic_rules', 'blackjack_card_counting', 'blackjack_advanced_strategies', 'blackjack_odds_specific_bets', 'blackjack_game_rules_overview', 'poker_basic_rules', 'poker_advanced_strategies', 'poker_odds_specific_bets', 'poker_game_rules_overview', 'responsible_gaming_setting_limits', 'responsible_gaming_self_exclude', 'responsible_gaming_gambling_addiction'];1;['option'];1;['action_set_language'];1;['action_set_language'];1;['language'];1;0;['text'];0;[];3.1
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/de/brs;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/de/brs/domain.yml;1;0;2;1;2;['answers', 'questionnaire_brs_de'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/de/ccas_s;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/de/ccas_s/domain.yml;1;0;2;1;2;['answers', 'questionnaire_ccas_s_de'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/de/cyrm12;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/de/cyrm12/domain.yml;1;0;2;1;2;['answers', 'questionnaire_cyrm12_de'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/de/gad7;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/de/gad7/domain.yml;1;0;2;1;2;['answers', 'questionnaire_gad7_de'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/de/phq9;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/de/phq9/domain.yml;1;0;2;1;2;['answers', 'questionnaire_phq9_de'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/de/phq9_A;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/de/phq9_A/domain.yml;1;0;2;1;2;['answers', 'questionnaire_phq9_A_de'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/de/privacy;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/de/privacy/domain.yml;1;0;2;1;2;['answers', 'questionnaire_privacy_de'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/de/pswo_c;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/de/pswo_c/domain.yml;1;0;2;1;2;['answers', 'questionnaire_pswo_c_de'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/de/sus_comp;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/de/sus_comp/domain.yml;1;0;2;1;2;['answers', 'questionnaire_sus_comp_de'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/de/sus_game;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/de/sus_game/domain.yml;1;0;2;1;2;['answers', 'questionnaire_sus_game_de'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
Horzion-SMILE/SMILE-PRO-Chatbot__Standard_Questionnaires/de/ueq_s_comp;Horzion-SMILE/SMILE-PRO-Chatbot;https://github.com/Horzion-SMILE/SMILE-PRO-Chatbot;0;0;c378a1fc3bb3b4a5d896838d79a102618459ad6b;Standard_Questionnaires/de/ueq_s_comp/domain.yml;1;0;2;1;2;['answers', 'questionnaire_ueq_s_comp_de'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
