id;full-name;html-url;stars;forks;owner-name;owner-type;created-at;last-commit;last-commit-date;domain-files;type;n-intents;intents;n-entities;entities;n-actions;actions;n-actions-custom;actions-custom;n-slots;slots;n-slots-from-entity;n-slots-from-text;slots-type;n-forms;forms;version;config-languages;training-language;response-languages;languages;pure-english;n-actions-files;n-readme-files;readme-files;actions-files
asalovaara/Trollbot;asalovaara/Trollbot;https://github.com/asalovaara/Trollbot;1;0;asalovaara;User;2021-05-17T09:26:44Z;d5deed7317d2726ba42560035b8169842448f507;2023-05-30T19:23:23Z;['backend/rasa/domain.yml'];sfsd;24;['opening', 'closing', 'suggest_artist', 'likes_artist', 'dislikes_artist', 'tell_genre', 'task_introduction', 'praising_claim', 'dismissing_claim', 'request_for_suggestion_from_bot', 'suggestion_to_make_decision', 'suggestion_for_decision', 'agreement', 'disagreement', 'confusion', 'thanks', 'keysmash', 'insult_person', 'praise_person', 'offer_posting', 'post_decision', 'get_genre', 'restart_conversation', 'EXTERNAL_positive_evaluation_timer'];3;['artist', 'name', 'told_genre'];19;['action_deflect_opinion_question', 'action_end_conversation', 'action_greet_user_by_name', 'action_greet_users', 'action_handle_claim_nice', 'action_handle_claim_troll', 'action_post_decision', 'action_set_decision_phase', 'action_set_genre_slot', 'action_set_opinion_slot_as_bad', 'action_set_opinion_slot_as_good', 'action_set_task_slot', 'action_user_reacted', 'action_trigger_positive_evaluation', 'action_delayed_positive_evaluation', 'action_set_artist_for_user', 'action_check_users_active_user_slot', 'action_dismiss_artist', 'action_check_if_same_liked_artist'];18;['action_deflect_opinion_question', 'action_end_conversation', 'action_greet_user_by_name', 'action_greet_users', 'action_handle_claim_nice', 'action_handle_claim_troll', 'action_post_decision', 'action_set_decision_phase', 'action_set_genre_slot', 'action_set_opinion_slot_as_bad', 'action_set_opinion_slot_as_good', 'action_set_task_slot', 'action_trigger_positive_evaluation', 'action_delayed_positive_evaluation', 'action_set_artist_for_user', 'action_check_users_active_user_slot', 'action_dismiss_artist', 'action_check_if_same_liked_artist'];14;['artist', 'artists', 'users', 'active_user', 'last_message_sender', 'name', 'opinion', 'told_genre', 'genre', 'task_activated', 'decision_phase', 'final_decision', 'same_artist_liked', 'bot_type'];3;0;['text', 'any', 'any', 'bool', 'bool', 'text', 'text', 'text', 'text', 'bool', 'bool', 'text', 'bool', 'text'];0;[];3.1;['en'];['en'];['en'];['en'];True;1;3;['README.md', 'backend/README.md', 'frontend/README.md'];['backend/rasa/actions/actions.py']
ashishjadhav/Mystic_Forest_Escape_Room-master;ashishjadhav/Mystic_Forest_Escape_Room-master;https://github.com/ashishjadhav/Mystic_Forest_Escape_Room-master;1;0;ashishjadhav;User;2023-10-12T19:44:57Z;0a9ec370e0d496fc68eff95f5e08d5e4adb9a73d;2024-01-24T20:57:03Z;['domain.yml'];sfsd;13;['greet', 'affirm', 'ok', 'deny', 'goodbye', 'look', 'pickup', 'use', 'inventory', 'question_answer', 'help', 'hint', 'bot_challenge'];1;['object'];15;['action_look', 'action_pickup', 'action_check_answer', 'utter_greet', 'utter_game_intro', 'utter_level_1', 'utter_level_2', 'utter_level_3', 'action_inventory', 'utter_goodbye', 'utter_iamabot', 'utter_help', 'utter_hint', 'action_use', 'utter_okaytext'];5;['action_look', 'action_pickup', 'action_check_answer', 'action_inventory', 'action_use'];4;['torch', 'rope', 'key', 'sword'];0;0;['bool', 'bool', 'bool', 'bool'];0;[];3.1;['en'];['en'];['en'];['en'];True;1;1;['README.md'];['actions/actions.py']
bhakthil/student-assist;bhakthil/student-assist;https://github.com/bhakthil/student-assist;1;5;bhakthil;User;2021-10-21T04:57:45Z;07ff0f3ddbaf1d3587814e85a17cc04978e4da63;2022-09-17T00:08:12Z;['domain.yml'];sfsd;22;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'thank_you', 'phd_info', 'msc_info', 'phd_admissions', 'msc_admissions', 'grants_info', 'fellowships_internships_info', 'tutionfee_info', 'clubs_activities_info', 'research_info', 'job_opportunities_info', 'info_retrieval', 'deny_info_retrieval', 'helpdesk', 'account_inquiry'];3;['degree', 'opportunities', 'information'];2;['action_default_ask_affirmation', 'action_info_retrieval'];2;['action_default_ask_affirmation', 'action_info_retrieval'];0;[];0;0;[];0;[];3.0;['en'];['en'];['en'];['en'];True;1;2;['Chatbot-Widget/README.md', 'README.md'];['actions/actions.py']
bhawanaprasain/Pizzabot;bhawanaprasain/Pizzabot;https://github.com/bhawanaprasain/Pizzabot;2;0;bhawanaprasain;User;2023-02-01T09:30:09Z;946823f8810e837b6bf68c4ebd512b556db3e976;2023-05-01T05:42:33Z;['domain.yml'];sfsd;10;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'stop', 'order_pizza', 'place_order', 'chitchat'];3;['size', 'pizza_type', 'topping'];1;['validate_pizza_form'];1;['validate_pizza_form'];3;['size', 'topping', 'pizza_type'];3;0;['text', 'text', 'text'];1;['pizza_form'];3.0;['en'];['en'];['en'];['en'];True;1;1;['README.md'];['actions/actions.py']
bhawanaprasain/ticket-booking-bot;bhawanaprasain/ticket-booking-bot;https://github.com/bhawanaprasain/ticket-booking-bot;1;1;bhawanaprasain;User;2023-05-01T05:29:45Z;9872aefcc295edcaef1723c2c394d947e5a857e8;2023-05-02T03:40:33Z;['domain.yml'];sfsd;12;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'book_flight', 'cancel_flight', 'request_flight_details', 'booking_details', 'flight_date'];3;['origin', 'destination', 'travel_date'];1;['action_flight_details'];1;['action_flight_details'];3;['origin', 'destination', 'travel_date'];3;0;['text', 'text', 'text'];1;['flight_booking_form'];3.1;['en'];['en'];['en'];['en'];True;1;1;['README.md'];['actions/actions.py']
bowendin-cmu-S25/rhit_IRPA_2023;bowendin-cmu-S25/rhit_IRPA_2023;https://github.com/bowendin-cmu-S25/rhit_IRPA_2023;1;0;bowendin-cmu-S25;User;2022-09-05T17:50:35Z;794055ce69a3711d0cdf8995fbe654f3550376c7;2023-05-24T04:02:36Z;['domain.yml'];sfsd;26;['greet', 'goodbye', 'affirm', 'deny', 'enrollment', 'cohort', 'admission', 'transfer_admission', 'basis_for_selection', 'freshman_profile', 'academic_offering_and_policy', 'student_life', 'financial_aid', 'faculty_and_class_size', 'sat_act_policy', 'general_info', 'definition', 'annual_expense', 'degree_conferred', 'change_year', 'get_year', 'get_available_options', 'event_occured', 'mood_great', 'mood_unhappy', 'bot_challenge'];89;['way_of_contact', 'deadline', 'net_price_calculator', 'enrollment_status', 'student_level', 'undergraduate_grade_level', 'degree-goal', 'is_first_time', 'is_first_year', 'gender', 'race', 'action', 'waiting-list', 'completion-requirement', 'policy', 'cohort_initial_final', 'student_enrollment_result', 'exemptions', 'year', 'subject', 'condition', 'academic_factor', 'non_academic_factor', 'aggregation', 'standarized_test', 'percentile', 'test_component', 'class_rank', 'allow_transfer', 'allow_transfer_credit', 'education_level', 'academic_credit', 'unit_of_measure', 'academic_term', 'admission_decision_date', 'academic_process', 'placement', 'section_subsection', 'time', 'other', 'range', 'degree_level', 'age', 'category', 'college_relation', 'military_branch', 'rotc', 'housing', 'type', 'early-admission', 'money', 'online', 'defer', 'number', 'methodology', 'financial_aid_type', 'scholarship_grants', 'self-help_aid', 'other_aid', 'no_aid', 'need_non_need_base_aid', 'financial_aid_term', 'financial_aid_degree_met', 'people', 'access_level', 'loan_lender', 'living_cost', 'school_supply', 'form', 'size', 'program_offered', 'service_offered', 'activity_offered', 'unit_type', 'academic_credential', 'international_domestic', 'citizen_non_citizen', 'industry_experience', 'calendar_system', 'contact_hour', 'distance_learning', 'open_admission', 'indebtedness', 'organizational_term', 'post', 'for_profit_non_profit', 'major', 'transportation', 'disability'];10;['action_query_knowledgebase', 'action_set_year', 'action_get_year', 'action_get_available_options', 'action_ask_more_question', 'action_answer_not_helpful', 'action_store_asked_question', 'action_store_isHelpful_statistic', 'action_nlu_fallback', 'action_event_occured'];10;['action_query_knowledgebase', 'action_set_year', 'action_get_year', 'action_get_available_options', 'action_ask_more_question', 'action_answer_not_helpful', 'action_store_asked_question', 'action_store_isHelpful_statistic', 'action_nlu_fallback', 'action_event_occured'];4;['yearRangeSelected', 'lastUserQuestionAsked', 'lastAnswersProvided', 'lastTopicIntentAsked'];0;0;['list', 'text', 'list', 'text'];0;[];3.1;['en'];['en'];['en'];['en'];True;4;2;['README.md', 'chatbot_app/README.md'];['actions/ResponseType.py', 'actions/entititesHelper.py', 'actions/actions.py', 'actions/constants.py']
brunohjs/rasa-model-report__tests/mocks/rasa.v3;brunohjs/rasa-model-report;https://github.com/brunohjs/rasa-model-report;14;4;brunohjs;User;2022-11-11T20:48:19Z;59c99a7feeb3ec568cc9c2d62aa3541f0254737e;2024-05-22T19:26:34Z;['tests/mocks/rasa.v3/domain.yml'];mfsd;8;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'intent_not_covered'];1;['day'];2;['utter_greet', 'action_hello_world'];1;['action_hello_world'];0;[];0;0;[];0;[];3.1;['en'];['en'];['en'];['en'];True;1;1;['README.md'];['tests/mocks/rasa.v3/actions/actions.py']
by-Gokulram/finance_chatbot;by-Gokulram/finance_chatbot;https://github.com/by-Gokulram/finance_chatbot;1;2;by-Gokulram;User;2023-06-06T04:42:12Z;713e43bae81da819802f1c92c82a09e84fbbf91c;2023-07-18T14:44:46Z;['domain.yml'];sfsd;22;['check_human', 'transfer_money', 'inform', 'pay_cc', 'greet', 'goodbye', 'affirm', 'deny', 'thankyou', 'ask_transfer_charge', 'search_transactions', 'check_balance', 'check_earnings', 'check_recipients', 'out_of_scope', 'session_start', 'restart', 'trigger_handoff', 'handoff', 'human_handoff', 'help', 'nlu_fallback'];10;['amount-of-money', 'credit_card', 'payment_date', 'vendor_name', 'time', 'PERSON', 'number', 'account_type', 'handoff_to', 'search_type'];18;['action_session_start', 'action_restart', 'action_show_balance', 'action_show_recipients', 'action_show_transfer_charge', 'action_handoff', 'action_handoff_options', 'action_pay_cc', 'action_transfer_money', 'action_transaction_search', 'action_ask_transaction_search_form_zz_confirm_form', 'action_switch_forms_ask', 'action_switch_forms_deny', 'action_switch_forms_affirm', 'action_switch_back_ask', 'validate_cc_payment_form', 'validate_transfer_money_form', 'validate_transaction_search_form'];18;['action_session_start', 'action_restart', 'action_show_balance', 'action_show_recipients', 'action_show_transfer_charge', 'action_pay_cc', 'action_transfer_money', 'action_transaction_search', 'action_ask_transaction_search_form_zz_confirm_form', 'action_switch_forms_ask', 'action_switch_forms_deny', 'action_switch_forms_affirm', 'action_switch_back_ask', 'validate_cc_payment_form', 'validate_transfer_money_form', 'validate_transaction_search_form', 'action_handoff', 'action_handoff_options'];24;['AA_CONTINUE_FORM', 'PERSON', 'account_type', 'amount-of-money', 'amount_transferred', 'credit_card', 'currency', 'end_time', 'end_time_formatted', 'grain', 'handoff_to', 'next_form_name', 'number', 'payment_amount_type', 'previous_form_name', 'repeated_validation_failures', 'requested_slot', 'search_type', 'start_time', 'start_time_formatted', 'time', 'time_formatted', 'vendor_name', 'zz_confirm_form'];15;12;['any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'text', 'any', 'any', 'text', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any', 'any'];3;['cc_payment_form', 'transfer_money_form', 'transaction_search_form'];3.1;['en'];['en'];['en'];['en'];True;5;1;['README.md'];['actions/custom_forms.py', 'actions/profile_db.py', 'actions/actions.py', 'actions/handoff.py', 'actions/parsing.py']
cwleungar/chat_agent__chatbot/Immigration-chatbot;cwleungar/chat_agent;https://github.com/cwleungar/chat_agent;1;0;cwleungar;User;2023-05-19T15:57:12Z;b30f97fda20efef3cb67d7c9b9335543d8b5d07a;2023-06-19T10:16:09Z;['chatbot/Immigration-chatbot/domain.yml'];mfsd;25;['greet', 'goodbye', 'affirm', 'deny', 'mood_unhappy', 'mood_great', 'mood_unmotivated', 'bot_challenge', 'check_food', 'asking_should_i_eat', 'asking_nutrition_cumulated', 'asking_recommend_exercise', 'asking_recommend_meal', 'tell_info', 'ask_name', 'ask_weight', 'ask_height', 'give_name', 'give_age', 'give_weight', 'give_height', 'inquire_bmi', 'i_play_sport', 'ask_for_activitylevel', 'asking_should_i_exercise'];13;['name', 'age', 'food', 'bmi', 'weight', 'height', 'sport', 'activitylevel', 'duration', 'nutrition_requested', 'exercise_type', 'muscle_gp', 'difficulty'];15;['action_receive_weight', 'action_receive_height', 'action_say_name', 'utter_greet', 'action_say_weight', 'action_say_height', 'action_say_bmi', 'action_calculate_bmi', 'action_check_food', 'action_analyis_sport', 'action_activitylevel', 'action_report_nutrition', 'action_report_exercise', 'action_fallback', 'action_suggest_healthy_meal'];14;['action_receive_weight', 'action_receive_height', 'action_say_name', 'action_say_weight', 'action_say_height', 'action_say_bmi', 'action_calculate_bmi', 'action_check_food', 'action_analyis_sport', 'action_activitylevel', 'action_report_nutrition', 'action_report_exercise', 'action_fallback', 'action_suggest_healthy_meal'];19;['name', 'age', 'weight', 'height', 'bmi', 'nutrition_requested', 'calories_cumulated', 'sugar_cumulated', 'protein_cumulated', 'fat_cumulated', 'saturated_fat_cumulated', 'sodium_cumulated', 'cholesterol_cumulated', 'total_carbohydrate_cumulated', 'dietary_fiber_cumulated', 'potassium_cumuulated', 'activitylevel', 'sport', 'duration'];6;0;['text', 'text', 'float', 'float', 'float', 'text', 'float', 'float', 'float', 'float', 'float', 'float', 'float', 'float', 'float', 'float', 'float', 'text', 'float'];1;['info_form'];3.1;['en'];['en'];['en'];['en'];True;1;0;[];['chatbot/Immigration-chatbot/actions/actions.py']
dcfrancisco/chatbot-devops;dcfrancisco/chatbot-devops;https://github.com/dcfrancisco/chatbot-devops;1;0;dcfrancisco;User;2023-07-11T17:55:14Z;bc63b3971725b869ee4b81de527427697a402af5;2023-07-11T22:28:48Z;['rasa/domain.yml'];sfsd;6;['greet', 'inform', 'goodbye', 'affirm', 'deny', 'bot_challenge'];1;['choice'];3;['action_play_rpsls', 'action_list_jobs', 'action_create_job'];3;['action_play_rpsls', 'action_list_jobs', 'action_create_job'];1;['choice'];1;0;['categorical'];0;[];3.1;['en'];['en'];['en'];['en'];True;2;1;['README.md'];['rasa/actions/actions.py', 'rasa/actions/actions_jenkins.py']
ded0inside/Internship-abroad-chatbot;ded0inside/Internship-abroad-chatbot;https://github.com/ded0inside/Internship-abroad-chatbot;1;0;ded0inside;User;2024-04-13T16:43:12Z;1ccc47d3be000fe4e681cb787547d0fb43e8f19f;2024-04-13T18:59:27Z;['domain.yml'];sfsd;28;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'find_degree_coordinator', 'selected_general_information', 'selected_cv_assistance', 'selected_eligibility_test', 'general_information_timing', 'general_information_overall', 'application_process_guidance_general_guidance', 'application_process_guidance_internship_management_system', 'no_questions', 'more_questions', 'ask_use_cases', 'email_writing', 'acknowledge', 'selected_application_process_guidance', 'cv_resume_assistance_format', 'cv_resume_assistance_cv_structure', 'cv_resume_assistance_design_guidance', 'cv_resume_assistance', 'reset_form', 'document_checklist', 'visa_and_legal_requirements'];0;[];3;['action_reset_slots', 'action_sent_email', 'validate_basic_information'];3;['action_reset_slots', 'action_sent_email', 'validate_basic_information'];14;['german', 'old', 'kids', 'degree_program', 'name', 'student_email', 'satisfaction', 'is_valid_semester', 'has_enough_ects', 'internship_duration', 'give_feedback', 'subject', 'body', 'mnr_number'];0;6;['bool', 'bool', 'bool', 'text', 'text', 'text', 'bool', 'bool', 'bool', 'bool', 'bool', 'text', 'text', 'text'];4;['basic_information', 'eligibility_assessment_form', 'satisfaction_feedback', 'write_email'];3.1;['en'];['en'];['en'];['en'];True;1;1;['README.md'];['actions/actions.py']
dhruv4023/RasaChatbot;dhruv4023/RasaChatbot;https://github.com/dhruv4023/RasaChatbot;1;0;dhruv4023;User;2023-05-22T06:11:45Z;7484f45f9437a8948e5f49e8970b6d1b27f7013a;2023-05-22T07:00:23Z;['domain.yml'];sfsd;14;['affirm', 'appointment_number', 'book_appointment', 'bot_challenge', 'cancel_appointment', 'check_status_appointment', 'deny', 'fees_intent', 'fill_book_form', 'goodbye', 'greet', 'mood_great', 'thank_you', 'wr_otp'];7;['name', 'city', 'email', 'otp', 'age', 'AID', 'sentOTP'];7;['action_send_otp', 'action_book_appointment', 'utter_greet', 'utter_slots_values', 'utter_thank_you', 'action_cancel_appointment', 'action_check_status_appointment'];4;['action_send_otp', 'action_book_appointment', 'action_cancel_appointment', 'action_check_status_appointment'];7;['AID', 'sentOTP', 'otp', 'name', 'age', 'email', 'city'];7;0;['text', 'text', 'text', 'text', 'text', 'text', 'text'];1;['booking_form'];3.1;['en'];['en'];['en'];['en'];True;2;0;[];['actions/actions.py', 'actions/sendMailFunction.py']
dilipupf/eva-rasa-chatbot;dilipupf/eva-rasa-chatbot;https://github.com/dilipupf/eva-rasa-chatbot;2;2;dilipupf;User;2023-02-13T13:16:07Z;6e1dcfd1075f8ed51abbd2f7688ee27f3281fc97;2023-03-19T23:54:21Z;['domain.yml'];sfsd;13;['greet', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'inquire_time', 'ask_general_info_person', 'ask_department_details_person', 'ask_office_details_person', 'get_names_from_dept', 'find_office_room_number_of'];0;[];6;['action_return_general_info_person', 'action_return_office_info_person', 'action_return_department_info_person', 'action_choose_person_name', 'action_get_names_from_dept', 'action_get_name_of_room_number'];6;['action_return_general_info_person', 'action_return_office_info_person', 'action_return_department_info_person', 'action_choose_person_name', 'action_get_names_from_dept', 'action_get_name_of_room_number'];1;['slot_person_names'];1;0;['list'];0;[];3.1;['en'];['en'];['en'];['en'];True;1;0;[];['actions/actions.py']
